;spectrum of Earth
;24-hour average, as viewed by EPOXI spacecraft on 03/19/2008
;sub-observer latitude [deg]:      0.15
;sub-solar latitude [deg]:        -0.50
;phase angle [deg]:                57.7
;if you use this spectrum, please cite:
;Robinson, et. al. 2011, Astrobiology, 11, 393
;see: http://adsabs.harvard.edu/abs/2011AsBio..11..393R
wavelength       radiance
  [um]         [W/m**2/um/sr]
18.79699       3.00450E+00
18.76173       2.97970E+00
18.72659       2.94338E+00
18.69159       2.81640E+00
18.65672       2.67573E+00
18.62197       2.77203E+00
18.58736       2.98221E+00
18.55288       3.06431E+00
18.51852       2.97239E+00
18.48429       2.87663E+00
18.45018       2.96838E+00
18.41621       3.05254E+00
18.38235       2.90479E+00
18.34862       2.63260E+00
18.31502       2.54487E+00
18.28154       2.66653E+00
18.24817       2.81985E+00
18.21494       2.88945E+00
18.18182       2.89835E+00
18.14882       3.02729E+00
18.11594       3.16346E+00
18.08318       3.15194E+00
18.05054       3.03569E+00
18.01802       3.01958E+00
17.98561       3.15012E+00
17.95332       3.22282E+00
17.92115       3.27456E+00
17.88909       3.32986E+00
17.85714       3.33830E+00
17.82531       3.33033E+00
17.79359       3.21065E+00
17.76199       3.05845E+00
17.73050       3.12499E+00
17.69912       3.24430E+00
17.66784       3.10308E+00
17.63668       2.88400E+00
17.60563       2.81264E+00
17.57469       2.81462E+00
17.54386       2.93397E+00
17.51313       3.11951E+00
17.48252       3.24865E+00
17.45201       3.30870E+00
17.42160       3.25938E+00
17.39130       3.03925E+00
17.36111       2.85890E+00
17.33102       2.98946E+00
17.30104       3.18183E+00
17.27116       3.16490E+00
17.24138       2.94839E+00
17.21170       2.83992E+00
17.18213       3.04473E+00
17.15266       3.17959E+00
17.12329       3.07995E+00
17.09402       3.03754E+00
17.06485       3.12590E+00
17.03577       3.20168E+00
17.00680       3.01429E+00
16.97793       2.68235E+00
16.94915       2.66353E+00
16.92047       2.70562E+00
16.89189       2.69129E+00
16.86341       2.84447E+00
16.83502       2.85850E+00
16.80672       2.74279E+00
16.77852       2.64086E+00
16.75042       2.54662E+00
16.72241       2.67984E+00
16.69449       2.79174E+00
16.66667       2.72347E+00
16.63894       2.77086E+00
16.61130       2.81131E+00
16.58375       2.76132E+00
16.55629       2.75345E+00
16.52892       2.72192E+00
16.50165       2.70633E+00
16.47446       2.71495E+00
16.44737       2.67528E+00
16.42036       2.70216E+00
16.39344       2.72768E+00
16.36661       2.69413E+00
16.33987       2.68796E+00
16.31321       2.65203E+00
16.28665       2.62890E+00
16.26016       2.52499E+00
16.23377       2.24885E+00
16.20745       2.09269E+00
16.18123       2.18769E+00
16.15509       2.43656E+00
16.12903       2.63356E+00
16.10306       2.64807E+00
16.07717       2.63563E+00
16.05136       2.56037E+00
16.02564       2.39845E+00
16.00000       2.29975E+00
15.97444       2.23573E+00
15.94896       2.17638E+00
15.92357       2.13132E+00
15.89825       2.07813E+00
15.87302       2.03273E+00
15.84786       1.99799E+00
15.82278       1.96780E+00
15.79779       1.94327E+00
15.77287       1.92282E+00
15.74803       1.91129E+00
15.72327       1.90047E+00
15.69859       1.88945E+00
15.67398       1.87973E+00
15.64945       1.88037E+00
15.62500       1.89048E+00
15.60062       1.88141E+00
15.57632       1.88015E+00
15.55210       1.90868E+00
15.52795       1.91143E+00
15.50388       1.91129E+00
15.47988       1.95413E+00
15.45595       2.00409E+00
15.43210       2.13839E+00
15.40832       2.27210E+00
15.38461       2.18400E+00
15.36098       2.07122E+00
15.33742       2.06966E+00
15.31394       2.04725E+00
15.29052       2.05576E+00
15.26718       2.08939E+00
15.24390       2.06883E+00
15.22070       2.07983E+00
15.19757       2.09753E+00
15.17451       2.06448E+00
15.15152       2.06864E+00
15.12859       2.09988E+00
15.10574       2.18384E+00
15.08296       2.27339E+00
15.06024       2.23726E+00
15.03759       2.17868E+00
15.01501       2.26515E+00
14.99250       2.67055E+00
14.97006       3.06927E+00
14.94768       2.92928E+00
14.92537       2.52417E+00
14.90313       2.25425E+00
14.88095       2.16267E+00
14.85884       2.17699E+00
14.83679       2.15214E+00
14.81481       2.14895E+00
14.79290       2.17754E+00
14.77105       2.14688E+00
14.74926       2.16494E+00
14.72754       2.18262E+00
14.70588       2.15061E+00
14.68429       2.16030E+00
14.66276       2.13181E+00
14.64129       2.11100E+00
14.61988       2.12788E+00
14.59854       2.08342E+00
14.57726       2.06805E+00
14.55604       2.06032E+00
14.53488       2.04329E+00
14.51379       2.07650E+00
14.49275       2.04991E+00
14.47178       2.01704E+00
14.45087       2.02464E+00
14.43001       1.99523E+00
14.40922       1.98370E+00
14.38849       1.98741E+00
14.36782       1.98864E+00
14.34720       2.00111E+00
14.32665       2.01002E+00
14.30615       2.02299E+00
14.28571       2.03769E+00
14.26534       2.05824E+00
14.24501       2.08845E+00
14.22475       2.14825E+00
14.20455       2.21386E+00
14.18440       2.26874E+00
14.16431       2.33776E+00
14.14427       2.39354E+00
14.12429       2.44185E+00
14.10437       2.49526E+00
14.08451       2.56586E+00
14.06470       2.64610E+00
14.04494       2.71650E+00
14.02525       2.81710E+00
14.00560       2.89333E+00
13.98601       2.97135E+00
13.96648       3.04555E+00
13.94700       2.96412E+00
13.92758       2.70006E+00
13.90821       2.37733E+00
13.88889       2.26713E+00
13.86963       2.49704E+00
13.85042       2.98870E+00
13.83126       3.39830E+00
13.81215       3.53651E+00
13.79310       3.63854E+00
13.77411       3.62125E+00
13.75516       3.49928E+00
13.73626       3.46356E+00
13.71742       3.32988E+00
13.69863       3.21744E+00
13.67989       3.30496E+00
13.66120       3.36371E+00
13.64256       3.41175E+00
13.62398       3.49544E+00
13.60544       3.46641E+00
13.58696       3.46982E+00
13.56852       3.53828E+00
13.55014       3.52860E+00
13.53180       3.53488E+00
13.51351       3.38215E+00
13.49528       3.08202E+00
13.47709       3.27570E+00
13.45895       3.74241E+00
13.44086       3.84407E+00
13.42282       3.95639E+00
13.40483       4.18385E+00
13.38688       4.21626E+00
13.36898       4.28424E+00
13.35114       4.38735E+00
13.33333       4.38404E+00
13.31558       4.45597E+00
13.29787       4.53208E+00
13.28021       4.48477E+00
13.26260       4.49703E+00
13.24503       4.61683E+00
13.22751       4.71667E+00
13.21004       4.84852E+00
13.19261       4.99714E+00
13.17523       5.06784E+00
13.15790       5.13771E+00
13.14060       5.20103E+00
13.12336       5.23245E+00
13.10616       5.29807E+00
13.08901       5.34747E+00
13.07190       5.36362E+00
13.05483       5.40574E+00
13.03781       5.43402E+00
13.02083       5.39047E+00
13.00390       5.32829E+00
12.98701       5.35800E+00
12.97017       5.46942E+00
12.95337       5.56732E+00
12.93661       5.60802E+00
12.91990       5.56743E+00
12.90323       5.46541E+00
12.88660       5.34783E+00
12.87001       5.35163E+00
12.85347       5.48240E+00
12.83697       5.54255E+00
12.82051       5.60697E+00
12.80410       5.70743E+00
12.78772       5.72364E+00
12.77139       5.59471E+00
12.75510       5.39328E+00
12.73885       5.42565E+00
12.72265       5.65353E+00
12.70648       5.77777E+00
12.69036       5.80590E+00
12.67427       5.82315E+00
12.65823       5.74079E+00
12.64223       5.43009E+00
12.62626       5.24526E+00
12.61034       5.42860E+00
12.59446       5.58016E+00
12.57862       5.49901E+00
12.56281       5.40383E+00
12.54705       5.43188E+00
12.53133       5.34080E+00
12.51565       5.34268E+00
12.50000       5.66111E+00
12.48439       5.87206E+00
12.46883       5.78328E+00
12.45330       5.62922E+00
12.43781       5.69588E+00
12.42236       5.84999E+00
12.40695       5.89370E+00
12.39157       5.83537E+00
12.37624       5.75743E+00
12.36094       5.83264E+00
12.34568       5.95845E+00
12.33046       5.99793E+00
12.31527       5.99795E+00
12.30012       5.90158E+00
12.28501       5.79086E+00
12.26994       5.85813E+00
12.25490       5.98994E+00
12.23990       6.04845E+00
12.22494       6.07209E+00
12.21001       6.08258E+00
12.19512       6.09164E+00
12.18027       6.10279E+00
12.16545       6.10954E+00
12.15067       6.11984E+00
12.13592       6.09147E+00
12.12121       6.05044E+00
12.10654       6.04860E+00
12.09190       6.00213E+00
12.07729       5.99304E+00
12.06273       6.09698E+00
12.04819       6.16858E+00
12.03369       6.18227E+00
12.01923       6.19304E+00
12.00480       6.20409E+00
11.99041       6.20426E+00
11.97605       6.18727E+00
11.96172       6.19283E+00
11.94743       6.22393E+00
11.93317       6.22422E+00
11.91895       6.13066E+00
11.90476       6.05291E+00
11.89061       6.11838E+00
11.87648       6.20098E+00
11.86240       6.25054E+00
11.84834       6.28440E+00
11.83432       6.28495E+00
11.82033       6.28826E+00
11.80638       6.30560E+00
11.79245       6.26857E+00
11.77856       6.16185E+00
11.76471       6.15262E+00
11.75088       6.16741E+00
11.73709       6.01084E+00
11.72333       5.92553E+00
11.70960       6.02720E+00
11.69591       6.15203E+00
11.68224       6.28417E+00
11.66861       6.35937E+00
11.65501       6.35257E+00
11.64144       6.34421E+00
11.62791       6.36013E+00
11.61440       6.38382E+00
11.60093       6.39663E+00
11.58749       6.39849E+00
11.57407       6.34411E+00
11.56069       6.26988E+00
11.54734       6.30493E+00
11.53403       6.39524E+00
11.52074       6.43840E+00
11.50748       6.44685E+00
11.49425       6.36469E+00
11.48106       6.25536E+00
11.46789       6.30552E+00
11.45475       6.42101E+00
11.44165       6.46650E+00
11.42857       6.47531E+00
11.41553       6.47766E+00
11.40251       6.44353E+00
11.38952       6.36712E+00
11.37656       6.36905E+00
11.36364       6.43300E+00
11.35074       6.45665E+00
11.33787       6.45576E+00
11.32503       6.40262E+00
11.31222       6.38507E+00
11.29943       6.47348E+00
11.28668       6.44599E+00
11.27396       6.32058E+00
11.26126       6.33607E+00
11.24859       6.42326E+00
11.23596       6.46287E+00
11.22334       6.48614E+00
11.21076       6.52144E+00
11.19821       6.55339E+00
11.18568       6.56546E+00
11.17318       6.56255E+00
11.16071       6.55152E+00
11.14827       6.54203E+00
11.13586       6.54696E+00
11.12347       6.56958E+00
11.11111       6.58703E+00
11.09878       6.58974E+00
11.08647       6.58917E+00
11.07420       6.59624E+00
11.06195       6.60382E+00
11.04972       6.57217E+00
11.03753       6.53038E+00
11.02536       6.53329E+00
11.01322       6.45368E+00
11.00110       6.36326E+00
10.98901       6.46659E+00
10.97695       6.59153E+00
10.96491       6.62424E+00
10.95290       6.61196E+00
10.94092       6.58953E+00
10.92896       6.61672E+00
10.91703       6.65132E+00
10.90513       6.64315E+00
10.89325       6.61412E+00
10.88139       6.61533E+00
10.86957       6.62480E+00
10.85776       6.53985E+00
10.84599       6.45940E+00
10.83424       6.52838E+00
10.82251       6.55117E+00
10.81081       6.50605E+00
10.79914       6.57590E+00
10.78749       6.65136E+00
10.77586       6.64386E+00
10.76426       6.63044E+00
10.75269       6.64569E+00
10.74114       6.65601E+00
10.72961       6.65114E+00
10.71811       6.65361E+00
10.70664       6.65681E+00
10.69519       6.65337E+00
10.68376       6.64673E+00
10.67236       6.63550E+00
10.66098       6.63494E+00
10.64963       6.63700E+00
10.63830       6.61323E+00
10.62699       6.58842E+00
10.61571       6.60865E+00
10.60445       6.61863E+00
10.59322       6.58631E+00
10.58201       6.56852E+00
10.57082       6.57174E+00
10.55966       6.49831E+00
10.54852       6.39026E+00
10.53741       6.45735E+00
10.52632       6.58505E+00
10.51525       6.62574E+00
10.50420       6.60974E+00
10.49318       6.55581E+00
10.48218       6.53360E+00
10.47120       6.53564E+00
10.46025       6.57882E+00
10.44932       6.65531E+00
10.43841       6.66995E+00
10.42753       6.64755E+00
10.41667       6.65621E+00
10.40583       6.68531E+00
10.39501       6.69844E+00
10.38422       6.69622E+00
10.37344       6.68415E+00
10.36269       6.64132E+00
10.35197       6.58779E+00
10.34126       6.57937E+00
10.33058       6.59949E+00
10.31992       6.60212E+00
10.30928       6.57340E+00
10.29866       6.52179E+00
10.28807       6.49860E+00
10.27749       6.49120E+00
10.26694       6.49294E+00
10.25641       6.49125E+00
10.24590       6.46114E+00
10.23541       6.48544E+00
10.22495       6.53944E+00
10.21450       6.56964E+00
10.20408       6.58153E+00
10.19368       6.56570E+00
10.18330       6.56124E+00
10.17294       6.56233E+00
10.16260       6.54763E+00
10.15228       6.54472E+00
10.14199       6.54056E+00
10.13171       6.52857E+00
10.12146       6.51187E+00
10.11122       6.47408E+00
10.10101       6.44879E+00
10.09082       6.43256E+00
10.08065       6.38838E+00
10.07049       6.34960E+00
10.06036       6.31480E+00
10.05025       6.27742E+00
10.04016       6.24446E+00
10.03009       6.17556E+00
10.02004       6.10345E+00
10.01001       6.02780E+00
10.00000       5.95083E+00
9.99001       5.91990E+00
9.98004       5.86740E+00
9.97009       5.78255E+00
9.96016       5.70239E+00
9.95025       5.61841E+00
9.94036       5.53823E+00
